LNR,RESPONSE
1754,0.0002745224036091418
1770,0.0010370152314875267
1465,0.008744051346549658
1470,0.00040622792882539013
1478,0.0012911641667414616
1782,0.03154680787365825
1485,0.07010343980369337
1519,0.11523631718853641
1835,0.03529379067623961
1522,4.357539203866619e-05
1539,0.018947890207119067
1853,0.014432230973033602
1856,0.009923031092057322
2502,7.315394608763004e-05
2182,0.014220329212394914
2191,0.010986473947643223
2522,0.025973748902552156
2530,0.012360075297154919
2215,0.2798624670197266
2550,0.052074737605205125
2570,0.0017391115925289395
2574,0.0028331736498680223
2579,0.10326896719797321
2247,0.000369742802431307
2674,0.03626084939879246
11434,0.19438472973718696
11122,0.01485817105086409
11127,0.004520059202080183
11443,0.009194092840488699
11170,0.0018860150382110019
11191,0.08271904610009925
11198,0.0020179704434596297
10936,0.16036752298603885
11244,4.3991394109821275e-05
11247,0.010868390331630291
11252,0.0008842723324086156
11259,0.0019134281963005017
10945,0.0005550439384290135
10951,0.07863043017150718
11271,0.007259310102179842
10963,0.001852209790830376
11282,0.03074604579412278
11291,0.0794751067714017
10980,0.0015700462414989201
10994,0.005946549510724634
10998,0.0018860150382110019
11303,0.006572640577791386
11630,0.0523858880410455
11636,0.00023087602655441487
11949,0.0005684068387308187
11950,0.014954443242333094
11956,0.07883111049060841
11648,0.0018860150382110019
11653,0.002766729561563432
11967,0.012335351619183229
11972,0.053657126957277194
11975,0.0024751193163946054
12110,0.3055430508073863
12113,0.0003959762739544247
11712,0.00030191457499628867
11716,0.16232383573807901
12000,0.004646463919475991
11722,0.007503151535496951
12023,0.0018860150382110019
12046,0.05338242948148551
11762,0.0019134281963005017
12071,0.06774337334459485
12077,0.017451614667581113
11785,0.03588113869728152
11788,0.041916480748077266
11790,0.0887894927522808
11800,0.042981302256292035
11806,0.0002143073559098169
11816,0.012638791229756002
11505,0.0016143932402425832
11837,0.053456299650982704
11531,0.00022436284647405394
11848,0.012903012938043348
11854,0.21513837422878948
11877,0.001390692012051742
11563,0.014750723218887148
11567,0.10251122471202075
11894,0.03502849146840369
11906,0.0026722566720728392
11917,0.0018860150382110019
11610,0.0018860150382110019
11923,0.0064054396452852816
12596,0.012082550877312625
12603,0.01494125171905507
12608,0.0002889037769290496
12633,0.03210297836214902
12637,0.00039356723893444465
21484,0.0019134281963005017
21184,0.00039367522655839966
21247,0.0003109458838834511
20991,0.0013916751814424758
21018,9.230409602917348e-05
21019,0.24214677027564577
21047,0.003262422542442178
21054,0.10464294225193577
21374,0.00012693960161665665
21392,0.0018576246532900033
21713,0.011462441252627548
22019,0.0005650752634429861
22025,0.0002035263535531358
21722,0.000420322522412072
21728,0.010230604124245682
22039,0.0018860150382110019
22044,0.06118778698250191
61900,0.13638792360288832
62548,0.05942599336205889
63176,0.0037951199546070015
64473,0.0003023049588751638
64779,0.07365669050407954
64780,0.03372392140786599
64784,5.3185348371704124e-05
65105,0.0018860150382110019
65431,0.004834726493676739
65433,0.08544833974985783
66055,0.0024366685765404407
66071,0.0018860150382110019
61280,0.18198991561522365
61281,0.012728036715076862
61284,0.007479237833475512
61597,0.03788791127344155
61606,8.15475764193333e-05
62235,0.010275386786443864
62240,0.00010627059032205007
62241,0.03417836213091416
62555,0.05159295473701329
62557,0.0016756129931269031
62565,0.01120476125056515
62566,0.013313910670281202
63515,0.03226279352379081
63524,0.024453629535006308
64797,0.009983599656607514
65116,0.16232383573807901
75249,0.010856362849927564
75253,0.00459095166150069
75575,0.1584303283504145
76212,8.597742524291484e-05
71422,0.0006663419007626911
72059,0.0040426407832078355
72060,0.012707205607335039
72383,0.009914737269137164
72386,0.0008704166089226733
72700,0.006181137901219014
72715,0.06180829346468114
73028,0.0005204903681366052
73346,0.08921878926472383
73658,0.01059956240440045
73662,0.056096079650248765
73666,0.0015680888530993943
73668,0.0020645468085259905
73985,0.014933648991591882
74299,0.0028401135085886547
74310,0.026870512444506334
74312,0.04401168362975228
74619,0.07476785100724447
74620,0.034673655510486144
74627,0.00015327341462183377
74938,0.0008253226290702481
74952,0.055287597531698436
75911,0.0007344977414160507
75913,0.07152343150004113
76221,0.10776626915415964
76227,0.0005035785120321406
71448,0.04238758516007963
15887,0.2543445988898568
15498,0.0107214445895099
15504,0.00010561877893400823
15507,0.02039100546651974
15521,0.012148931377609007
24403,0.002641149053376042
24100,0.08293686191542271
24436,0.002126121590742256
24440,0.006417022650635482
24442,0.16036752298603885
24148,0.009317752226762998
24149,0.033572210906761255
24155,0.00036349410172219123
24458,0.03968043494814552
24169,0.03713361981045269
24477,0.0696680191981649
24479,0.021877487094442528
24486,0.00012589567112441746
24190,0.010067399522929002
24515,0.0458127276240907
24214,0.00016367642202704495
25183,0.0018860150382110019
25207,0.050919527954839824
24889,0.013772544479220394
24890,0.008955368563168576
25226,0.002825278631570777
25232,0.0025801576174761926
25244,0.06402903441836688
25339,0.017537394249692927
25355,0.031941559111809986
24958,0.056721522365547374
25277,0.013867222685561257
25286,0.00010370386351414228
24988,0.0018860150382110019
25298,0.1244671119895906
25309,0.00045170013744409845
25315,0.16101158447975553
25014,0.1584303283504145
25322,8.75340214568543e-05
25333,0.0003226161700762033
25025,0.0010278507371217589
24726,0.013324557923626001
24735,0.0019134281963005017
25055,0.33817703067971744
25056,0.008395992294648548
24746,0.00041540237028943566
25061,0.0005947562040698119
25067,0.000748612080574726
25074,0.0001603136691667989
24773,0.09099757139236538
25080,0.0019134281963005017
25086,0.001805289937596126
25088,0.2617908410061916
24777,0.08767020643058648
24796,0.009979627013123488
25104,0.012832523524791693
24806,0.04257359207640324
25118,0.000327795885621903
24822,0.1584303283504145
82811,0.00920592015725906
83449,0.01793149741716533
83459,0.0019134281963005017
83770,0.0018860150382110019
84091,0.0005362179862281183
84096,0.08382209423931837
84737,0.044658059543260444
85048,0.0019412390286714938
85049,0.07459031184103368
85051,0.4224549226764374
85369,0.002320610236964448
85374,0.000634631717455228
85380,0.3451044952068889
82190,0.00031628663857015394
82505,0.1851207801331596
82515,0.26284125614225856
82517,0.18356728373295728
82821,0.001544735581435742
83140,0.0017256847628679245
788,6.670512443225494e-05
1102,0.052258030600642
1109,0.00012789074144409392
821,0.030656571974490242
829,0.003084828083948697
837,0.0004157230883991455
845,0.002807901933424261
1163,0.007667194500919001
861,0.0019134281963005017
899,0.00026219871412202074
1207,0.08919172454294683
906,0.05511826141723627
1221,0.061001185747043725
1545,0.00040341699244933027
1546,0.049279647997163833
1555,0.0002764457613163732
1556,0.010251677518251949
1879,0.12233135797344172
1885,0.06378673470582395
1593,0.0026346464507899284
1902,0.00022601788416961202
1611,0.036107364472209635
1921,0.12157955206859652
1927,0.018073088687016615
1651,0.05337537988415913
1978,0.005942300344659478
1718,0.004618579581391524
1722,0.010809576569173186
1734,0.04678047585064431
41705,0.00042882978593877704
41711,0.0018860150382110019
41712,0.008933733431379234
42029,0.0008656150210224284
42347,0.11541027604103479
42352,0.0001641292004576851
42353,0.04217294538795575
42671,0.03214045948559652
42987,0.02395546078316499
43310,6.977537596992197e-05
43627,0.013293139018744193
43629,0.044667525294413486
43945,0.002325826627798254
43953,0.00017032438021204522
43954,0.12269742101080325
43961,0.016322697866624034
44280,0.12236120041570647
44917,7.195583801860752e-05
44924,0.0589605959327095
44927,0.02218636042670722
45244,0.0018553105533653006
45570,0.00307527665683954
45584,0.031701906803921515
41721,8.839912958134308e-05
41739,0.0018860150382110019
42054,0.01045128017418817
42369,0.08155507733559367
42689,0.22764358322513145
43019,0.19627791421172708
43331,0.0003189064803406958
51328,0.012012551076192942
51644,0.2192673193395621
51653,0.2972575384036285
51969,0.007037008867222865
52308,0.0005218502844895005
52310,0.003231749917531969
52626,0.01842623064351546
52638,8.157446674848639e-05
52940,0.01952219278581933
52954,0.00039755229705844026
55194,0.00114916798099915
55196,0.05841198139563067
55526,0.0018860150382110019
55847,0.00019973577274766876
55848,0.16036752298603885
51024,0.0018860150382110019
51031,0.019217165247184153
51342,0.009960521921924566
51348,0.07551923552928545
51666,0.00024022032433660358
51674,0.03449557460330388
51680,0.03257155236324836
52331,0.0025162291200430875
53302,0.0019134281963005017
82163,0.008249498482255787
82481,0.009839698123255927
82498,0.00041328412797015334
55852,0.0019134281963005017
55858,0.0015491949099933997
55859,0.00034928127602249734
51037,0.0019134281963005017
51039,0.14948926166129617
51683,0.0006587631250032423
51685,0.13197175071062991
51695,0.07867757389159241
51702,0.028266344411956443
52343,0.00017710184192917534
52353,0.0019412390286714938
53314,0.0018860150382110019
53322,0.0023758217588968657
53950,0.0002153751153146555
54597,0.0003411164637113734
54925,0.010110428992223697
55245,0.0005029471642885124
55558,0.0015695551204209864
55882,0.004842618971670609
51384,0.02343617347564084
51703,0.013101591414557742
51706,0.00015287574224929563
51711,0.14047651633321226
52041,0.011722721783583698
52047,0.31475390847331336
52369,0.0015826679603645752
52689,0.013755214473792831
53331,0.008647739490690535
53341,0.0017452221083007998
63455,0.09081019180759836
63780,0.03694033535239203
63783,0.0019134281963005017
64096,0.00011283883667415602
64104,0.2696168405416034
64109,0.009523337607707032
64422,0.01317684740454317
65391,0.16036752298603885
65705,0.05724627844779137
65709,0.0013729302428462276
61568,0.002651827105607462
62203,0.01784221935616556
62850,0.06410709623607784
62851,0.05763978287664662
63164,0.034485191573376414
63491,0.019499597727510497
63796,0.017136582783922355
63799,0.011195271108017709
63802,0.062139765105999265
63812,0.0018111453859479922
64127,0.0796818205390478
64449,0.0017155010627190469
64771,0.2366056641736417
65082,0.0018860150382110019
65399,0.07811258959878593
66039,0.0018860150382110019
66048,0.08915227851616261
71758,0.019694098449556822
72077,0.0019134281963005017
72087,0.0018860150382110019
72405,0.29901245394233034
72723,0.02071302622777628
72735,0.23752675418704217
73046,0.015969051102358946
73682,0.015374575325973475
73694,0.08691600335594071
73696,0.016983155673649025
74317,0.004865267115886367
74974,0.0006186754855187504
75286,4.68123966735229e-05
75605,0.022718410985575168
75612,0.0019412390286714938
75929,0.002109081851408494
76239,0.021873725130421802
71471,0.007143570893321262
71776,0.08919538902858597
71779,0.1584303283504145
72112,0.00023684758091046038
72417,0.06568250784518771
72420,0.008481925499702028
72425,0.011987230613417216
73073,0.20870669183825818
73393,0.009616306760428779
73714,0.0019353367706597907
74337,0.35221896560192656
74347,0.013691828492818772
74354,0.038261381637126946
74666,0.0010395447729960516
74667,0.0019134281963005017
74990,0.026998054951982212
75949,0.01582019068413088
75952,0.006652647605820862
71486,0.014195420650544443
71805,0.04730320307823365
71813,0.018755323377289603
72130,0.025033290802776623
72437,0.1283072262734274
82469,0.16036752298603885
82788,0.0113017371692479
82793,0.0019412390286714938
83111,0.0023644151036566496
83113,0.05057203885200177
83420,0.032559837972202375
83425,0.001423911236802576
83428,0.16036752298603885
83433,0.0003167464761156422
83759,0.015729232616965044
84381,0.0006457047190804047
84709,0.001167652383755519
85024,0.0012137056759238631
85026,0.0006718955604365332
85671,0.2722099908507045
35158,0.03917655942943031
34851,0.009302047904246985
34853,0.00034343149515251073
34859,5.3217774117388425e-05
35162,0.0009492202625565913
35165,0.0019412390286714938
34865,0.0017186255894105387
34877,0.006100088381573918
34898,0.07954430260454373
35203,0.022118974904769117
34902,0.010618374652681197
34907,0.000456209802606415
34930,0.06451246663805046
34939,0.01585311507607571
35249,0.2233127954981512
35561,0.26834894661641445
35568,0.0019412390286714938
35572,0.042949561215476786
35574,0.0022120646027138867
35575,0.01351275055019992
35889,0.16232383573807901
35583,0.00039979133146634
35587,0.3197862101094256
35597,0.008775446097689847
35900,0.012585140708404548
35602,0.012667867337504201
35606,0.014729273035893043
35922,0.055729548414888884
35936,0.12778408487918785
41020,0.011061884962880766
41028,0.05435373175389028
41344,0.0025256305836895703
41666,0.0029049879649420463
42319,0.01731232825637267
42634,0.0011576605612699054
42944,0.13718688665783343
42952,0.06397284936627269
42954,0.001882908723006961
43274,5.639016682208696e-05
43582,0.16232383573807901
43590,0.025014544576344368
43594,0.05370209206456717
43909,0.01564944587839909
43917,0.013358077554057194
44561,0.0017192398697127764
45202,0.0006307655840805831
45210,0.0003392931396880817
41684,0.22680807127532446
41691,0.350700194019859
42333,0.00932623159095315
42660,0.03328344710780894
42963,0.058616314505506306
42979,0.00023243735129567974
43287,0.0005407180818207089
44582,0.16036752298603885
45233,0.03053089733189887
45544,7.692787877989857e-05
45550,0.09219002659761918
40729,0.00043292516731017366
41379,0.0017323642922985696
41395,0.05829338423786017
4332,0.08360045091111758
4346,8.287754870301369e-05
4044,0.001763492979998401
5031,0.009871307001817348
5033,0.0105774299883662
5057,0.0014607323182939426
4737,0.06387348240857185
5067,9.725182526597338e-05
4757,0.000591599236559051
4758,0.0018860150382110019
4762,0.00017897209452575946
4780,0.0018860150382110019
5183,0.36465287171013727
5191,0.01007977816723085
5198,0.0018860150382110019
4802,0.023834903342309713
5126,0.1584303283504145
5132,0.017173292541437908
4830,0.00020034420724795668
5154,0.0012477343785344704
4854,0.0018860150382110019
4861,0.0333944884377091
5180,0.007189486416638411
4574,6.81940495346684e-05
4896,0.1093402049219708
4592,0.29577687670738156
4599,0.0002276734116053904
4914,0.10345686264340472
4604,0.010609967127884591
4932,0.08473812508184513
4623,0.00879207947523605
4633,0.0285062266038888
4636,0.07435466284247046
4944,0.03710467527832568
4949,0.0010996294046455304
4644,0.0018860150382110019
4977,0.00036196888723556675
4674,0.0019134281963005017
4986,0.0027679780825031275
4683,0.0006279295307040393
4686,0.04998559937193602
4691,9.647642707743356e-05
4700,0.014822790805448129
5018,0.00012610644096051456
5341,0.0017785163990424989
5646,0.01876582591894179
5647,0.16036752298603885
5649,0.00041274673208266215
5661,0.00011198554583431968
5671,0.04022009048710434
5677,0.06550777413321092
5375,0.04959570465430056
5396,0.0010588194922869821
5410,0.017037730416718248
5411,0.07400773502447511
5714,0.06405728281314296
5427,0.2516050449363942
5436,0.020720175295911043
5725,0.0035982525120451135
5733,0.014007437743774796
5454,0.0006741199303278555
10241,0.000383624034258372
10566,0.07015261687129097
10579,0.0006475031083989155
929,0.00048786792125133245
935,0.0007405053787715634
1261,0.0017784085848982906
951,0.00026352098261240263
952,0.0019412390286714938
955,0.031255266833312985
1295,0.04172316499620691
966,0.001707009478661173
974,9.6913773410936e-05
1305,0.002603069324181878
995,0.0026718152587179756
998,0.010046548313542505
1403,0.012829845944299818
1001,0.014306743584560463
1009,0.06041159406928749
1338,0.0004012196008532898
1029,0.0018860150382110019
1053,0.21145359712079584
1062,0.004964149263577655
1067,0.00023695224991634637
1071,0.00022197373198680796
9957,0.00010972072221034811
9960,0.21148421019524466
9671,0.0019412390286714938
9680,0.012258906727590986
9982,0.010931918083964254
9700,0.13576347783165524
9712,0.0022606103606669778
10023,0.008808556667807837
